Actual_Silica,Predicted_Silica
1.21,1.2100000000000006
2.4,2.2603999999999993
2.1,1.9908000000000003
1.45,1.446
2.08,2.0404
1.49,1.5411999999999997
1.59,1.5900000000000023
1.83,1.892799999999999
4.45,3.984960743188001
4.73,4.730000000000005
4.71,4.641199999999999
1.78,2.0840000000000005
4.96,4.852812188367998
1.68,1.6800000000000017
1.58,1.5823999999999996
4.94,4.9399999999999995
5.42,5.420195194084
2.02,1.979600000000001
4.69,4.689999999999999
1.06,1.0599999999999998
4.2245856354,4.2150386740400005
1.95,1.950000000000001
1.83,1.9911999999999992
1.47,1.5063999999999995
1.16,1.2048
1.0,1.0
2.92,2.924400000000001
1.69,1.6899999999999988
1.38,1.4620000000000002
2.26,2.295599999999999
1.85,1.8500000000000008
1.51,1.5268000000000004
1.57,1.9535999999999996
2.26,2.2599999999999993
1.76,1.7599999999999993
5.33,5.33
4.1191689751,4.111368421032
3.09,3.0268000000000006
2.05,2.050000000000002
2.48,2.479999999999998
1.17,1.168000000000001
1.62,1.6200000000000006
2.02,2.0200000000000014
4.8379666898,4.781344484163999
3.11,3.109999999999979
2.56,2.3244000000000007
2.0,1.9483999999999997
1.28,1.2944000000000009
1.5,1.5
1.71,1.6776000000000002
1.19,1.1899999999999993
1.04,1.0399999999999994
1.06,1.060000000000001
2.26,2.2431999999999985
1.51,1.5200000000000005
2.16,2.041200000000001
1.42,1.4592000000000007
1.09,1.0899999999999996
1.08,1.0908000000000002
1.54,2.9358732384080004
1.76,1.7143999999999997
3.4493150685,3.449972602739999
3.84,3.793600000000002
1.68,1.6571999999999998
2.4,2.371599999999999
4.14,4.14
4.5706785935,4.570599629847999
2.83,2.4150668515960003
1.15,1.1500000000000015
1.47,1.4699999999999995
1.87,1.8491999999999995
2.34,2.4510685904560012
1.8,1.8883999999999999
1.33,1.3483999999999998
1.37,1.3700000000000006
1.49,1.4655999999999998
1.96,1.9600000000000002
3.58,3.5799999999999996
1.03,1.0300000000000002
2.72,2.665199999999999
3.8,3.8000000000000025
1.31,1.4776000000000005
1.77,1.7700000000000005
2.66,2.4616
5.1682433115,4.798350637592
1.73,1.8323999999999996
3.09,3.0900000000000016
2.08,2.0800000000000036
4.06,3.17
1.82,1.7956000000000003
2.04,2.0827999999999998
2.08,2.0799999999999987
1.42,1.6880000000000002
2.17,2.1700000000000004
1.42,1.4479999999999997
1.25,1.3808000000000005
1.06,1.0599999999999996
3.23,3.0834696132480004
1.29,1.5127999999999997
3.11,3.1099999999999905
2.61,2.610000000000004
3.1527600555,3.2915782802600004
3.64,3.64
2.06,2.1384000000000007
1.16,1.1856
3.71,2.6524
1.23,1.2232000000000003
1.63,1.63
2.03,2.0296000000000007
1.86,1.8027999999999997
1.35,1.495600000000001
2.72,2.4772
1.78,1.8640000000000003
1.12,1.2546835724200003
2.76,2.840399999999999
2.11,2.0836
1.09,1.0900000000000012
2.11,2.1819999999999995
2.08,2.0800000000000036
2.24,2.2396000000000003
2.55,2.5499999999999994
1.71,1.6956000000000007
1.51,1.5100000000000002
4.3869316081,4.432597905736
3.3983561644,3.394772602755999
3.29,3.2567675735720005
1.54,1.5399999999999998
1.71,1.7100000000000006
2.44,2.942584743411999
3.03,3.161339226520001
1.72,1.719999999999999
2.45,2.3752299526840006
4.73,4.7300000000000075
2.34,2.3400000000000003
1.75,1.7116000000000002
3.9337624861,3.74400044394
1.5,1.4956
1.6,1.8024000000000004
1.79,1.8635999999999993
1.16,1.2107999999999999
1.76,1.7703999999999993
1.24,1.5048
1.3,1.9328
4.7644751381,4.766245303835999
1.33,1.3300000000000003
5.33,5.33
2.08,2.0955999999999997
1.06,1.2779999999999996
1.67,1.6416000000000008
1.61,1.6099999999999997
1.4,1.38
4.3608952117,3.732041360168
1.07,1.0572000000000004
2.18,1.3012000000000001
2.04,2.1923999999999997
3.6890616324,3.6910858411959993
1.87,1.8700000000000003
3.79,3.3462795002320003
1.13,1.1779999999999997
3.01,3.079
1.31,1.3100000000000005
1.56,1.7348
1.45,1.4499999999999997
5.52,5.519999999999999
2.18,2.1040000000000005
1.77,1.8601902912640005
2.17,2.3980000000000006
3.36,2.60082957486
1.19,1.1900000000000295
3.82,3.9170920194359997
1.11,1.1099999999999999
3.31,3.0740000000000007
1.77,1.7672000000000005
1.97,1.9651999999999992
3.181369863,3.1815671232719995
2.8,3.139896132595999
3.04,3.0748
3.93,3.930000000000005
1.84,1.8456490513640005
1.12,1.1628000000000007
1.68,1.680000000000002
1.88,1.8800000000000003
2.11,2.1136
3.73,3.7300000000000018
1.44,1.764399999999999
1.13,1.2047999999999996
2.55,2.509199999999999
1.6,1.6000000000000005
3.36,3.322091562864005
4.176962552,3.7712580224679995
1.25,1.5748
1.06,1.1359999999999997
1.28,1.280000000000001
1.41,1.5199999999999994
2.35,2.6824
1.68,1.6800000000000006
1.39,1.8803999999999996
1.48,1.5139999999999998
1.19,1.1900000000000235
2.08,2.080000000000002
3.3967846122,3.0192777124640005
1.01,1.0588000000000004
3.87,3.8696000000000015
1.53,1.5536000000000003
1.83,1.8259999999999987
2.27,2.318248993756001
1.24,1.3579999999999997
1.92,1.8132000000000001
2.58,2.5800000000000023
2.34,2.3400000000000025
1.99,2.0463999999999998
1.57,1.5704000000000002
2.76,2.3987999999999996
2.03,2.0300000000000007
1.84,1.883543807764001
3.95,3.962000000000001
2.35,2.5216000000000007
2.41,2.41
1.5,1.5339999999999998
2.49,2.363600000000001
1.07,1.1160000000000003
1.19,1.1844000000000003
3.11,3.028000000000002
5.03,4.2472
4.32,4.006797226075999
2.66,2.661599999999999
2.05,2.0096
4.91,4.91
1.78,1.8372000000000006
2.75,2.75
1.87,1.8700000000000014
1.11,1.1156
1.59,1.5900000000000014
1.71,1.7100000000000002
1.37,1.638257474084
1.35,1.3519999999999999
1.02,1.0315999999999999
1.82,1.7856
4.94,4.9399999999999995
1.52,1.5200000000000005
2.28,2.334400000000001
2.53,2.5724000000000005
1.24,1.2399999999999993
1.89,1.8552000000000004
3.19,3.432945691695999
2.46,2.4600000000000004
2.17,2.17
3.88,3.6683999999999988
2.24,2.2036000000000007
2.54,2.547599999999999
4.5736294801,4.572366885440001
1.6,1.6396000000000006
1.26,1.2600000000000005
4.3,4.299999999999998
1.44,1.3824000000000003
1.1,1.1000000000000008
1.44,1.5868
1.14,1.1424000000000003
1.32,1.32
1.32,1.32
1.82,1.82
2.0,1.9896
2.4,2.399999999999999
2.05,2.049999999999999
1.34,1.3400000000000025
1.83,1.7939999999999998
1.24,1.3139999999999992
2.7,2.4840000000000018
2.28,2.2984000000000004
1.07,1.07
2.74,2.740000000000001
3.73,3.7300000000000013
1.12,1.1200000000000003
1.59,1.5900000000000016
1.64,1.7552
3.4563428175,3.4381154314880007
1.32,1.32
1.54,1.5399999999999998
2.58,2.5800000000000023
2.59,2.5900000000000007
2.8,2.8771999999999984
1.65,1.6500000000000008
1.19,1.1900000000000295
1.68,1.5359999999999996
1.96,1.9600000000000006
1.08,1.1711999999999998
3.37,3.3700000000000028
3.04,2.9940088397800007
2.46,2.4600000000000004
1.68,1.6492000000000002
1.25,1.25
1.28,1.280000000000001
1.62,1.6340000000000001
1.25,1.3204
1.32,1.3360000000000003
2.18,2.1352000000000007
1.83,2.129438817003999
1.29,1.2879999999999998
1.3,1.4443999999999997
4.73,4.7300000000000075
1.86,2.0388640883960005
2.13,2.13
1.59,1.5900000000000027
1.5,1.4851999999999999
3.04,3.4826342541440005
2.65,2.633999999999999
2.4,2.4
1.72,1.719999999999999
4.33,4.209599999999998
4.58,2.0800000000000005
1.89,1.8372000000000002
1.43,1.4831999999999996
4.11,2.7412
4.2230261263,4.222974120540002
1.81,1.8164000000000002
1.23,1.2396000000000003
1.19,1.2096000000000005
1.21,1.7111999999999994
1.7,1.7000000000000002
1.19,1.1900000000000037
1.53,1.5248000000000004
1.48,1.6043999999999996
2.13,2.1108000000000007
1.19,1.1900000000000295
3.26,3.346
1.68,1.6800000000000035
1.19,1.973375231052
1.06,1.0659999999999996
1.58,1.6611484049919993
1.83,1.8300000000000003
1.41,1.3867999999999998
1.69,1.7763999999999995
1.49,1.5223999999999998
4.12,3.3511183129840005
1.09,1.5124000000000004
1.34,1.3964000000000005
4.1470772337,3.8972723037879997
1.31,1.3115999999999999
3.12,3.120000000000003
1.47,1.4855999999999994
2.13,2.1420000000000003
4.3085767098,4.303359704236001
5.32,5.153599999999998
1.25,1.25
2.59,2.4856000000000007
3.9509709936,3.9510490022400004
2.63,2.3808000000000002
1.87,2.113943411927999
1.68,1.6800000000000015
2.7233456733,2.704289865796
3.684432133,3.571354016624001
1.29,1.5319999999999996
4.41,3.9359999999999986
1.58,1.8792
3.14,3.14
1.41,1.6860000000000002
4.73,4.730000000000009
1.02,1.02
1.3,1.2352000000000003
4.92,4.162800000000001
2.28,2.2800000000000007
2.88,2.7668
2.19,2.3183737158719993
3.0,3.097300831024
1.36,1.3531999999999997
2.83,2.8011999999999997
1.88,1.9948000000000001
4.99,4.99
1.37,2.03
1.59,1.6828000000000012
1.32,1.4861740607639995
1.73,1.6851999999999996
2.0,1.9660000000000002
4.57,4.57
1.53,1.5940000000000003
2.47,2.423999999999999
1.66,1.6599999999999993
4.92,4.9191270718240006
1.06,1.060000000000002
1.0,1.0184
2.87,2.8532000000000006
1.87,1.87
1.02,1.1623999999999999
2.57,2.57
2.21,2.21
5.4,5.321082731816002
2.08,2.08
1.9,1.9000000000000006
1.19,1.2740000000000002
5.25,5.25
4.32,3.8667999999999982
1.08,1.0799999999999996
1.57,1.57
1.23,1.2416
2.61,2.7468
1.97,1.9964
3.59,3.590000000000002
1.34,1.3399999999999965
1.42,1.416400000000001
1.47,1.6603999999999997
1.14,1.1400000000000003
2.23,2.204399999999999
1.61,1.822178640776
4.79,4.790000000000004
1.3,1.3
1.35,1.3392000000000004
1.75,1.7504
1.19,1.1900000000000004
5.4,5.400000000000003
1.87,1.8476000000000008
2.99,2.4872000000000005
1.6,1.5936000000000003
1.82,1.8108000000000002
1.98,1.9799999999999982
1.05,1.0716000000000003
1.8,1.8327999999999995
3.3432876712,3.342564383535999
1.62,1.740369247269135
1.71,1.7000000000000002
1.34,1.339999999999996
1.43,1.5760677508919998
1.43,1.5019999999999998
1.28,1.4224000000000006
2.34,2.341600000000002
2.77,2.7700000000000014
1.17,1.1984000000000006
1.13,1.4499999999999995
2.49,1.9340000000000008
2.51,2.4123999999999994
2.08,2.079999999999998
2.18,2.0744000000000002
1.19,1.1900000000000295
1.33,1.3951999999999998
2.17,2.162000000000001
4.9196685083,4.92297458564
1.54,1.5935999999999995
3.78,3.7800000000000007
1.07,1.07
2.41,2.386399999999999
1.65,1.7208
1.42,1.420000000000001
1.1,1.3576000000000006
1.42,1.4004000000000003
1.38,1.518
1.26,1.2868000000000006
1.28,1.280000000000001
1.27,1.27
2.45,3.1060000000000003
3.22,3.2200000000000015
1.09,1.3648000000000002
2.47,2.4583999999999993
4.7775312067,3.298954785016
3.98,2.883854646324
3.8803107658,3.8662260428320003
1.07,1.1256000000000002
1.21,1.2632000000000005
1.99,2.0948
2.4,2.4000000000000155
2.88,2.88
1.53,1.6506592797800004
3.52,3.52
1.58,1.7123112097679996
2.43,2.2992000000000004
3.42,3.4210313453520005
1.27,1.4787179297600002
3.42,3.1977634011080003
1.81,1.7648000000000004
1.48,1.5356
2.05,2.1855999999999995
1.24,1.4311999999999998
5.0524861878,4.095609486968
2.65,2.6500000000000004
3.53,3.4844000000000004
1.77,1.7508000000000004
1.27,1.1691999999999994
1.12,1.2741037448000003
1.01,1.5007999999999995
2.19,2.189999999999999
1.33,1.3043999999999993
1.69,1.6715999999999998
1.97,1.969999999999999
4.16,4.1599999999999975
3.42,3.302000000000001
1.69,1.6184
2.97,2.9699999999999993
2.08,2.090399999999999
3.87,3.870000000000001
1.68,1.6800000000000008
3.74,3.7663999999999986
2.19,2.172399999999999
1.32,1.6632000000000002
1.6,1.5452000000000006
1.83,1.8299999999999992
3.29,2.9664000000000006
2.31,2.278800000000001
4.73,4.730000000000005
4.11,3.8585524789120007
3.01,2.8939999999999997
3.56,3.560000000000002
1.91,1.904799999999999
1.42,1.5208000000000006
1.25,1.2759999999999998
1.65,1.7707999999999995
3.79,3.725600000000002
4.72,4.720000000000006
3.827163049,3.7966774356439994
1.24,1.3675999999999997
3.87,3.8760000000000012
1.24,1.2287999999999994
2.08,2.0800000000000005
2.78,2.7846770083120007
4.55,4.550000000000001
2.4,2.0383999999999998
4.04,4.040000000000004
1.69,2.681393562704
1.05,1.0500000000000003
1.34,1.3400000000000023
2.684186563,2.6676073292599995
3.44,3.2159999999999993
1.87,1.8424000000000007
1.68,1.8115999999999999
1.46,1.4600000000000006
1.72,1.719999999999999
3.56,3.560000000000002
4.86,4.668800000000001
2.4,2.307999999999999
1.34,1.3399999999999954
1.73,1.8642968099879997
2.0,2.1995999999999998
1.32,1.32
0.96,0.9784000000000005
2.87,2.8700000000000023
2.93,2.8560000000000008
3.11,2.7127999999999997
1.9,1.9000000000000106
2.77,2.6472000000000007
1.33,1.3300000000000005
1.19,1.1900000000000086
1.39,1.5388000000000006
2.41,2.9224
1.13,1.3896000000000002
1.29,1.3204000000000005
3.59,3.614399999999999
1.55,1.6235401662039999
4.96,4.964800000000001
3.315850648,3.3320232873760007
1.43,1.4891999999999999
1.38,1.3595999999999997
1.92,1.980800000000001
1.09,1.2228
2.15,2.065999999999999
1.96,2.0084000000000004
2.08,2.0800000000000036
2.26,2.2599999999999993
3.1,3.1571999999999996
1.62,1.612800000000001
2.17,2.138800000000001
1.69,1.8187999999999998
2.2,2.1032000000000006
3.12,2.7760000000000002
2.15,2.1875999999999998
5.5,4.676258563536001
4.07,4.069999999999998
1.93,2.0044000000000026
1.11,1.2047999999999996
1.33,1.3215999999999994
3.11,2.942800000000002
1.71,1.7372000000000005
1.25,1.2592
4.04,3.6708000000000016
1.31,1.352800000000001
4.05,4.102799446727999
1.84,1.844000000000001
1.32,1.3199999999999996
1.59,1.5900000000000014
2.34,2.3484000000000007
1.4,1.4087999999999994
1.47,1.4259999999999997
4.3,3.439292972567999
4.89,4.534800000000001
1.02,1.0199999999999998
2.08,2.0800000000000014
1.06,1.1544000000000012
1.86,1.8552000000000015
2.08,2.0799999999999974
2.59,2.590000000000001
1.98,1.9799999999999982
1.32,1.37
1.81,1.9328000000000005
1.07,1.0972000000000002
2.0,2.0143999999999997
2.69,2.665999999999999
1.57,1.6402663707000003
1.01,1.0676000000000005
3.46,3.252399999999999
2.0,2.0
2.29,2.2683999999999993
1.7,1.701600000000001
1.36,1.8592
2.22,2.3466850828719994
3.8,3.816399999999999
1.83,1.8299999999999996
3.0,3.0008
2.14,2.14
3.9270425139,3.927468391855998
1.84,1.8336000000000008
1.0,1.0
3.31,3.3292000000000006
1.26,1.260000000000001
2.31,2.3400000000000016
2.08,2.0800000000000036
4.5769380204,4.4595289546800005
1.2,1.1691999999999998
1.18,1.1784000000000001
1.57,1.7875999999999999
1.78,1.8036000000000008
3.13,3.0655999999999994
1.05,1.0644000000000005
0.75,0.8092
1.59,1.711600000000001
1.84,2.0063914323520002
2.72,2.6299999999999994
2.72,2.3345327413999994
2.41,2.366799999999999
5.29,5.290000000000003
1.16,1.16
5.1247349823,5.0230927814160005
2.38,2.380000000000001
1.27,1.2932
4.1861367837,4.142910166356001
1.62,1.6063999999999998
3.64,3.6399999999999992
1.54,1.5399999999999998
1.36,1.4703999999999997
1.76,1.7368000000000001
1.96,2.1840000000000006
4.2533701657,4.159080662992
2.11,2.11
4.77,4.769999999999997
1.06,1.0604000000000007
1.59,1.583200000000001
2.08,2.0799999999999996
0.74,0.9076000000000001
2.18,2.1784
1.67,1.670000000000001
5.3850828729,5.3841546961279985
1.5,1.5
1.17,1.5800000000000012
1.73,1.7127999999999994
2.18,2.0547999999999997
1.74,1.7768000000000004
1.06,1.060000000000002
3.85,3.850000000000004
2.18,2.176000000000001
3.2,2.7712000000000008
4.33,4.329999999999999
1.65,1.9723999999999995
1.59,1.5900000000000014
2.0,2.2376
3.65,3.6500000000000004
2.05,2.0500000000000007
1.14,1.1600000000000004
2.4,2.4000000000000004
3.49,3.3908
3.89,3.89
2.47,2.4511999999999996
1.06,1.0596
5.07,4.897261878451998
3.49,3.3295999999999992
1.58,1.7048
1.33,1.3203999999999996
1.57,1.8348
1.24,1.3063999999999998
1.9,1.9000000000000106
1.25,1.25
3.52,3.4419999999999997
1.44,1.4500000000000002
4.04,4.160000000000001
2.14,2.14
2.1,2.089200000000001
1.31,1.31
1.53,1.7988000000000006
1.95,1.9740000000000004
1.05,1.0592000000000004
1.12,1.1640000000000008
1.35,1.3700000000000003
4.86,4.80700012338
2.1,2.4796000000000005
1.49,1.49
1.01,1.0288000000000006
3.8625612014,3.8625221970800014
2.72,2.7403999999999997
1.79,1.8471999999999997
1.72,1.6995999999999993
5.1397409806,5.139891211856001
1.65,1.5415999999999996
1.74,1.8
1.98,1.916515120343999
1.04,1.7771734072039995
3.04,3.0588000000000006
2.36,2.3823999999999996
2.3242480333,2.295934659868001
1.92,1.9200000000000008
3.02,2.9836000000000014
1.72,2.0023999999999997
2.08,2.0799999999999983
3.03,2.8700000000000006
1.7,1.7736
2.59,2.835200000000001
1.94,1.940399999999999
2.15,2.15
2.55,2.575999999999999
1.07,1.122
4.2480110497,4.277796685079999
1.82,1.82
1.56,1.8419409343360007
1.13,1.1491999999999996
1.19,1.1900000000000004
1.28,1.2832000000000008
3.09,3.0900000000000016
1.5,1.5
5.0352486188,4.980796677007999
1.42,1.420000000000001
1.58,1.5800000000000012
2.21,2.21000000000002
1.83,1.8103999999999993
1.68,1.6800000000000015
3.34,3.0612000000000017
1.23,1.3168
1.25,1.2548000000000001
1.19,1.4980000000000002
3.25,2.7640000000000002
1.45,1.6345892791120002
3.02,1.9440000000000006
2.64,2.4552000000000005
1.09,1.4190519337040015
3.5487671233,3.548569863024001
3.29,3.290000000000002
4.1240434124,4.046415463756
1.83,1.8299999999999992
1.08,1.1952
3.2784210526,3.3070526315680002
5.29,5.023133456560003
2.0,2.111389181692
1.18,1.2595999999999998
1.48,1.4411999999999998
3.29,3.288800000000001
3.69,3.181599999999999
1.87,1.8500000000000005
2.57,2.4996
5.2062719704,5.206368547644002
1.75,1.7172
1.25,1.25
3.8580095163,3.8425367168880005
1.66,1.7631999999999994
1.38,1.7772
1.9,1.900000000000006
1.51,1.5100000000000007
3.32,3.2599999999999985
1.37,1.3700000000000008
1.07,1.0844000000000003
1.82,2.176241509432
1.17,1.1776000000000009
2.63,2.615200000000001
1.5,1.5
1.56,2.007798890944001
2.49,2.7256
1.41,1.3915999999999997
1.48,1.4535999999999998
3.11,2.608400000000001
2.41,1.9872
2.02,2.0036000000000014
3.74,3.740000000000001
1.1,1.4580000000000006
2.03,2.0296000000000007
5.03,5.030000000000032
1.3,1.3000000000000003
4.35,4.2151999999999985
2.96,2.7472
1.6,1.7679611650480005
4.1,3.9987999999999984
2.08,2.0800000000000027
2.25,2.3856
2.08,2.1115999999999997
4.77,4.769999999999997
1.76,1.7599999999999993
1.04,1.0399999999999994
2.1040883978,2.591576966071999
4.3926247689,4.368611460264
4.3510903106,4.3511553178
2.08,2.1155999999999993
1.13,1.1467999999999996
4.65,4.65
2.23,2.2899999999999987
1.69,1.6344
1.32,1.3216000000000003
1.74,1.8208000000000002
1.93,1.9572000000000003
1.03,1.0312000000000006
1.54,1.8798550831799998
1.93,1.9300000000000037
2.36,2.198
5.07,4.943599999999996
3.5558563536,3.65729723758
1.87,2.400410834624
4.4,4.4
2.45,2.339600000000001
2.94,3.1907999999999994
0.97,1.2119999999999997
2.08,2.080000000000002
1.53,1.5172000000000008
1.66,1.648399999999999
1.42,1.4376000000000002
2.34,2.348800000000001
2.73,2.851650242887999
4.03,4.03
2.03,2.030000000000001
1.68,1.6800000000000026
3.1037569061,3.0718430939279995
4.87,4.862400000000002
2.0,2.0
3.54,3.5400000000000023
4.2887014428,4.271976026608001
5.47,5.416656353592004
5.03,5.03
1.02,3.041999999999999
4.94,4.94
1.26,1.2900000000000005
3.29,3.2456000000000014
4.11,4.0576000000000025
2.08,2.0696
1.95,2.0436000000000014
1.45,2.3056339608439993
1.22,1.5415999999999996
0.96,0.9628000000000005
1.6,1.5940000000000005
3.25,3.1804
1.22,1.3831999999999993
4.7930413325,4.804052560148
5.06,4.679200000000002
1.64,1.7461856353600005
1.19,1.1844000000000003
1.92,1.920000000000001
2.75,2.8411270718240003
2.72,2.5524000000000013
3.9294459834,3.9321495845000003
1.19,1.4598462107199999
0.94,0.9596000000000002
3.77,3.6991999999999994
1.69,1.6883999999999995
1.42,1.420000000000001
2.49,2.4900000000000015
2.1,2.1
4.14,4.14
1.44,1.48
3.87,3.870000000000003
3.14,2.6239999999999997
1.79,1.7531999999999999
2.07,2.1292
1.6,1.7032000000000007
1.03,1.0188000000000004
2.08,2.0800000000000005
2.49,2.4900000000000015
1.07,1.088
2.06,2.130000000000001
1.09,1.09
3.17,3.110800000000001
2.62,2.616000000000002
2.47,2.4699999999999993
2.05,2.107568236987999
2.2,2.2
1.51,1.5700000000000003
4.32,4.292399999999998
2.49,2.4900000000000015
1.63,1.6060000000000003
1.2471270718,1.2610099447680005
1.34,1.2079999999999997
2.1,2.027200000000001
2.06,2.1047839605200007
4.54,4.060000000000001
4.14,3.9271999999999996
1.87,1.8252000000000013
2.38,2.4992262089800006
2.08,2.0800000000000027
1.92,1.955200000000001
4.15,4.158400000000002
1.74,1.76
1.12,1.2580000000000007
5.0072155412,5.00723700276
1.19,1.4036000000000002
1.03,1.2404000000000008
2.46,2.4252000000000007
1.51,1.558
3.09,3.0776000000000012
2.44,2.303928105479999
5.03,3.9390878524560002
2.14,2.14
1.76,1.7444
1.42,1.4200000000000008
1.33,1.4647999999999997
1.76,1.7359999999999998
1.04,1.0399999999999998
4.5623637112,4.562545731360001
2.3,2.2999999999999985
2.97,2.9632003291519995
2.23,2.2022991671279994
1.38,2.2166679611640006
1.49,1.49
2.24,2.227600000000001
5.51,3.4675049723759996
1.12,1.1204000000000007
2.96,2.9599999999999995
2.23,2.230000000000003
1.48,1.5044
3.66,3.660000000000001
2.02,2.0200000000000014
1.29,1.3000000000000005
2.02,2.0200000000000014
1.08,1.0787999999999993
0.88,0.998
1.04,1.0423999999999998
1.57,1.6328
1.6,1.9080000000000006
1.3,1.3168000000000004
1.69,1.6899999999999988
1.79,1.7899999999999994
1.21,1.3556000000000006
1.45,1.7056
4.28,3.0500000000000007
2.08,2.0799999999999956
1.66,1.6847999999999996
1.93,1.896
3.57,3.4867999999999983
2.56,2.4804000000000013
2.59,2.5440000000000014
1.6,1.7020000000000004
2.31,2.3360000000000007
2.21,2.2100000000000004
1.63,1.7816000000000003
3.61,3.6100000000000017
1.25,1.25
1.88,2.068
2.21,2.21
1.42,1.427600000000001
1.71,1.6964000000000004
1.13,1.2495999999999996
2.52,2.487600000000002
4.9,4.900000000000003
1.32,1.6136000000000001
3.5963181967,3.5963171512520002
1.01,1.010000000000001
1.06,1.0600000000000012
1.87,1.8700000000000006
1.9540255414,1.9456093281559999
1.63,1.6072000000000002
2.13,2.1268000000000002
1.66,1.6599999999999986
1.26,1.260000000000001
4.4795652174,4.286224606839999
2.0,2.0
2.4,2.289999999999999
2.08,2.0800000000000005
4.73,4.730000000000009
3.11,3.109999999999998
2.08,2.08
1.29,1.2791999999999994
4.4362796567,4.228420376475999
1.14,1.1400000000000001
2.09,2.4283844731960005
1.1,1.1000000000000012
3.2,3.1408000000000014
3.1923844732,3.1900155267999986
2.05,1.9031999999999996
2.17,2.166400000000001
1.72,1.8079999999999992
1.38,1.5012
1.68,1.6568000000000023
1.29,1.29
1.97,1.9699999999999995
2.49,2.499200000000001
2.11,2.098
2.2,2.244000000000001
4.08,4.079999999999999
2.19,2.1667999999999994
1.27,1.2699999999999998
1.58,1.5311999999999995
1.29,1.2787999999999995
1.11,1.1147999999999996
2.02,2.0112000000000005
2.19,2.0375999999999994
1.06,1.0600000000000018
1.76,2.0345173421119997
4.05,4.0756
2.2,1.9864000000000006
1.15,1.1500000000000012
1.31,1.3239999999999994
2.5243405831,2.476993243855999
1.84,1.8424000000000016
1.3,1.4876000000000003
2.21,2.2100000000000004
2.2600879223,2.25469412306
1.12,1.1580000000000004
1.81,1.810000000000002
3.11,2.856400000000001
1.68,1.680000000000002
1.55,1.55
2.12,2.3411999999999993
1.39,1.3900000000000003
1.53,1.530000000000001
2.49,2.4992000000000014
1.96,1.8920000000000003
1.1,1.1448000000000003
2.83,2.8271999999999995
2.75,3.0377966850840004
2.13,2.0740000000000003
1.0,1.6416
1.15,1.1411999999999995
1.29,1.5308287292799998
2.08,1.975999999999999
1.58,1.5800000000000005
4.75,4.191695855776
1.68,1.680000000000003
1.28,1.280000000000001
1.35,1.3272000000000006
1.67,1.6780000000000002
5.03,5.0440000000000005
1.58,1.580000000000001
1.81,1.8100000000000016
3.86,3.7380038187439997
2.58,2.5111999999999997
1.72,1.7091999999999994
4.86,4.860000000000008
3.3,3.299999999999999
2.44,2.406399999999999
3.11,3.1192091339240005
2.26,2.8925708737880003
1.01,1.2308000000000006
1.56,1.796795253316
2.21,2.3364000000000003
2.85,2.7864
4.7996399918,4.800602098360001
2.24,2.2400000000000015
4.9,4.900000000000003
1.79,1.7803999999999995
1.69,1.6463999999999996
3.0120547945,3.0124986301119994
1.75,1.75
3.1143835616,3.1145643835279992
1.46,1.4268000000000003
1.48,1.6159570011919997
2.59,2.514400000000001
3.11,2.995200000000003
4.43,4.430731977812003
3.71,3.709999999999998
2.81,2.9528000000000016
3.25,2.6776
5.1349722362,3.838463636735999
3.66,3.6600000000000006
1.32,1.3359999999999999
1.26,1.3004000000000004
1.48,1.6471999999999998
3.96,3.889002172031998
1.1,1.2440000000000007
1.23,1.2056000000000002
1.6,2.1988000000000003
1.08,1.2011999999999998
1.84,1.8588000000000013
2.06,2.060000000000001
1.31,1.3483999999999998
1.26,1.2652000000000008
3.64,3.64
1.24,1.2535999999999994
3.78,3.488000000000001
3.8,3.8000000000000025
3.66,3.660000000000001
2.52,2.5200000000000014
3.91,3.912230470911999
1.39,1.3724000000000003
3.1,2.9028000000000005
2.37,2.3700000000000028
3.4794114381,3.4756521931999997
2.735890411,2.735956164408
3.2,3.0500000000000016
2.34,2.3596000000000017
1.78,1.780000000000001
1.91,1.9100000000000015
2.08,2.0800000000000036
3.19,3.189999999999999
1.57,1.4976000000000003
2.14,2.136
2.0,2.0
2.77,2.7700000000000014
1.31,1.5868
1.5074585635,1.6462320441999998
1.9,1.8832000000000049
1.05,1.388911225704
3.68,3.6368000000000045
1.13,1.2427999999999995
1.34,1.3400000000000016
2.66,2.663999999999999
1.21,1.21
1.44,1.7675999999999998
1.06,1.0587999999999997
4.88,4.879999999999998
1.49,1.49
1.14,1.1848000000000003
2.73,2.8458418911519994
2.7,2.501600000000001
2.47,2.434
1.51,1.6837878649679998
2.87,2.7736
3.14,3.1399999999999983
1.29,1.2900000000000003
1.38,1.3595999999999997
1.51,1.5100000000000007
1.25,1.4222898336399998
1.36,1.3911999999999998
1.92,1.9252000000000011
2.08,2.153701657459999
1.82,1.822
1.12,1.2244000000000002
1.25,1.2972
1.28,1.2976000000000005
2.41,2.4099999999999993
1.98,2.3015999999999996
1.25,1.25
2.4,2.316000000000001
1.02,1.0963999999999998
1.6,1.5752000000000004
3.3,2.999199999999999
1.41,1.4747999999999997
1.95,1.8148000000000004
1.62,1.6199999999999997
1.54,1.5399999999999998
5.05,4.84
2.59,2.5900000000000016
3.11,2.9464000000000032
4.09,3.7148899563160005
1.07,1.1580000000000001
2.59,2.539200000000002
1.42,1.424800000000001
1.01,1.0100000000000007
1.91,1.8931999999999989
